sample,dataset,sample_n,Site,Date,Watershed,site_description,season_tb,wrol_mo_end_member,Month,season,season_n,streamorde,ElevWs,TmeanSite,PrecipSite,RunoffWs,areasqkm,CatAreaSqKm,WsAreaSqKm,slope,PctOw2019Ws,PctMxFst2019Ws,PctDecid2019Ws,PctConif2019Ws,PctCrop2019Ws,PctWdWet2019Ws,PctHbWet2019Ws,PctUrbHi2019Ws,PctImp2019Ws,PopDen2010Ws,RdDensWs,KffactWs,WWTPAllDensWs,OmWs,DamDensWs,HydrlCondWs,ClayWs,SandWs,PermWs,lulc_H,lulc_evenness,latitude_dec_deg,longitude_dec_deg,COMID,total.transformations,number.of.peaks,normalized.transformations,AI.mean,AI.Mod.mean,DBE.mean,DBE.O.mean,KenMass.mean,KenDef.mean,NOSC.mean,HtoC.mean,OtoC.mean,NtoC.mean,PtoC.mean,NtoP.mean,mass.mean,peaks.with.formula,Lignin,Other,Tannin,Protein,Lignin_Amino_Sugar,Lipid_Protein,Lipid,Cond_Hydrocarbon,Unsat_Hydrocarbon,Amino_Sugar,Carbohydrate,Tannin_Cond_Hydrocarbon,Unsat_Hydrocarbon_Cond_Hydrocarbon,Protein_Amino_Sugar,Carbohydrate_Amino_Sugar,Protein_Lignin,Protein_Lignin_Amino_Sugar,Lignin_Tannin,CHONS,CHONP,CHON,CHO,CHOS,CHOP,CHONSP,CHOSP,Lignin_norm,Other_norm,Tannin_norm,Protein_norm,Lignin_Amino_Sugar_norm,Lipid_Protein_norm,Lipid_norm,Cond_Hydrocarbon_norm,Unsat_Hydrocarbon_norm,Amino_Sugar_norm,Carbohydrate_norm,Tannin_Cond_Hydrocarbon_norm,Unsat_Hydrocarbon_Cond_Hydrocarbon_norm,Protein_Amino_Sugar_norm,Carbohydrate_Amino_Sugar_norm,Protein_Lignin_norm,Protein_Lignin_Amino_Sugar_norm,Lignin_Tannin_norm,CHONS_norm,CHONP_norm,CHON_norm,CHO_norm,CHOS_norm,CHOP_norm,CHONSP_norm,CHOSP_norm,tt_hr,q_daily_cms,q_daily_mm,Twat_degC,depth_m,vf_m_day,Da,DOC_mgL,TN_mgL
WROL2019_075,WROL,75,CUL-LAP,2020-02-05,Deschutes,Deschutes,Winter,seasonal,2,Winter,1,2,1561.3865,6.64989996,1002.931946,1168.437,7.1703,7.1703,52.0434,0.00184179,0.72,0.05,0.01,94.5,0,0.21,0.2,0,0.1,0.9121,0.2405,0.1688,0,2.2997,0,0.2819,9.4151,49.0661,12.201,0.12598811118257155,0.05733966044349997,43.82276,-121.797685,78024783,30187,3449,8.752391998,0.058335038,0.149878938,6.629032258,-1.887096774,425.3992938,0.36324608,-0.667801037,1.502412748,0.439084957,0.014738248,0.020787333,0.321596244,432.8595324,2108,629,293,30,712,34,5,153,46,32,109,34,0,1,16,8,1,1,4,38,159,110,972,136,633,30,30,29.838709677419356,13.899430740037952,1.4231499051233396,33.776091081593925,1.6129032258064515,0.23719165085388993,7.258064516129033,2.1821631878557874,1.5180265654648957,5.170777988614801,1.6129032258064515,0,0.04743833017077799,0.7590132827324478,0.3795066413662239,0.04743833017077799,0.04743833017077799,0.18975332068311196,1.8026565464895636,7.5426944971536996,5.218216318785579,46.110056925996204,6.451612903225806,30.02846299810247,1.4231499051233396,1.4231499051233396,6.786065042,1.064832,2.0460461845306032e-5,5.4,0.3784676446867444,0.01953416270646526,0.0145939488408143,0.068,NA
WROL2019_076,WROL,76,BRO-LAP,2020-02-05,Deschutes,Deschutes,Winter,seasonal,2,Winter,1,2,1575.2983,-0.5,1225.870972,1167.9723,9.054,9.054,51.8805,0.0054307,0.26,0,0,93.56,0,1.08,0.32,0,0.19,1.9234,1.2206,0.1469,0,1.8173,0,0.2159,7.7171,58.976,19.9247,0.15694875342137563,0.07143045596715956,43.7236,-121.796,78024593,46765,4660,10.03540773,0.077740337,0.199253665,8.055070517,-1.39758227,444.8525788,0.397635781,-0.483813702,1.385247151,0.465599403,0.015395649,0.017953527,0.329186603,454.2822472,2978,949,365,148,839,44,10,150,171,49,142,46,17,2,26,10,2,1,7,73,223,188,1554,118,724,41,57,31.867024848891873,12.256548018804567,4.969778374748153,28.17327065144392,1.4775016789791806,0.33579583613163194,5.0369375419744795,5.742108797850907,1.6453995970449966,4.768300873069174,1.544660846205507,0.5708529214237743,0.0671591672263264,0.8730691739422431,0.33579583613163194,0.0671591672263264,0.0335795836131632,0.23505708529214236,2.4513096037609134,7.488247145735392,6.31296171927468,52.18267293485561,3.9623908663532577,24.311618535930155,1.3767629281396911,1.9140362659503023,8.499330357,0.62304,1.2009136380721081e-5,4.7,0.3449533702443378,0.01860898565415161,0.01910450444496278,0.465,NA
WROL2019_077,WROL,77,DES-WIC,2020-02-04,Deschutes,Deschutes,Winter,seasonal,2,Winter,1,4,1523.0327,10.11989975,1263.838013,1167.8381,5.9427,5.9427,662.4486,0.00761618,5.91,0.04,0.04,82.77,0,0.75,2.55,0,0.2,1.4192,1.1817,0.1289,0,1.7141,0.0045,0.2186,6.9829,62.5463,22.4215,0.4726338955572176,0.21510495578481556,43.686204,-121.687328,78024218,32168,3241,9.925331688,0.055265161,0.165097699,6.785575992,-1.82768635,410.6728502,0.358930082,-0.572554619,1.456038697,0.456380045,0.015494477,0.017653416,0.238912732,420.9224442,2066,711,228,61,661,35,7,109,52,24,99,48,2,1,14,8,1,1,4,36,105,191,1030,110,562,18,14,34.41432720232333,11.035818005808325,2.952565343659245,31.994191674733784,1.6940948693126814,0.3388189738625363,5.2758954501452076,2.516940948693127,1.1616650532429817,4.791868344627299,2.3233301064859635,0.0968054211035818,0.0484027105517909,0.6776379477250726,0.3872216844143272,0.0484027105517909,0.0484027105517909,0.1936108422071636,1.7424975798644726,5.082284607938044,9.244917715392061,49.85479186834463,5.324298160696999,27.202323330106488,0.8712487899322363,0.6776379477250726,3736.91724,3.00192,4.53155158000183e-6,2,0.7319250541553747,0.01543279553076847,3.283070636405231,0.435,NA
WROL2019_078,WROL,78,LDS-LAP,2020-02-04,Deschutes,Deschutes,Winter,seasonal,2,Winter,1,4,1499.2649,6.564899921,798.6779785,462.3258,9.8055,9.8055,1862.1909,4.3281e-4,1.03,0.04,0.01,65.7,0.01,2.04,0.81,0.02,0.76,2.3928,2.6037,0.1172,0,1.2804,0.0011,0.1782,6.2179,68.3502,28.5628,0.48528576853138067,0.22086307132050717,43.6892,-121.503,78024191,69637,5953,11.69779943,0.085944436,0.241659554,9.536771508,-0.797178538,459.2873948,0.395286241,-0.331437347,1.27961513,0.479364891,0.01271848,0.012509091,0.306642402,477.0498612,4324,1690,418,366,851,56,9,172,412,66,136,75,23,6,21,11,2,1,9,73,117,385,2541,226,785,88,109,39.08418131359852,9.666975023126735,8.464384828862165,19.680851063829788,1.2950971322849214,0.20814061054579094,3.9777983348751156,9.528214616096207,1.5263644773358003,3.145235892691952,1.7345050878815909,0.5319148936170213,0.13876040703052728,0.4856614246068455,0.2543940795559667,0.04625346901017577,0.023126734505087884,0.20814061054579094,1.6882516188714152,2.705827937095282,8.903792784458835,58.765032377428305,5.226641998149861,18.154486586493988,2.0351526364477337,2.5208140610545793,1060.314575,2.832,1.5207893025360612e-6,0,0.4720435447080265,0.0134350288425444,1.257419032717487,3.812,NA
WROL2019_079,WROL,79,DES-BFA,2020-02-05,Deschutes,Deschutes,Winter,seasonal,2,Winter,1,5,1495.7562,8.769899368,1376.317993,716.7908,23.8077,23.8077,3606.912,4.7442e-4,2.05,0.04,0.02,70.42,0.01,1.4,1.28,0.02,0.68,5.3324,2.2102,0.1176,0,1.3569,0.0017,1.4438,6.427,67.3235,26.8571,0.48359152622610824,0.22009198841767233,43.9305,-121.412,78024103,62766,5214,12.03797468,0.082090534,0.229629703,8.917341977,-0.984602917,450.4914595,0.385985801,-0.384833058,1.313243376,0.474283174,0.013712855,0.014438618,0.266540643,462.3791607,3702,1418,380,272,803,50,10,165,302,55,114,68,21,5,20,7,2,1,9,61,124,327,2135,121,802,67,65,38.30361966504592,10.264721772015127,7.347379794705565,21.690977849810913,1.3506212857914641,0.2701242571582928,4.457050243111831,8.157752566180443,1.4856834143706106,3.079416531604538,1.8368449486763911,0.5672609400324149,0.1350621285791464,0.5402485143165856,0.18908698001080498,0.05402485143165856,0.02701242571582928,0.24311183144246357,1.6477579686655863,3.349540788762831,8.833063209076176,57.671528903295524,3.268503511615343,21.663965424095082,1.8098325229605619,1.7558076715289033,1702.177025,16.65216,4.6167358671351e-6,1.8,0.5690611617789046,0.01522032767420281,1.896961596580365,1.318,NA
WROL2019_080,WROL,80,WHY-SIS,2020-02-04,Deschutes,Deschutes,Winter,seasonal,2,Winter,1,3,1709.2918,12.39489937,1111.135986,1168.1298,16.6761,16.6761,166.2804,0.01136638,0.11,0.01,0.02,33.21,0,0.25,0.04,0,0.46,2.9137,0.9641,0.1801,0,1.2673,0,0.2515,11.4857,60.7377,21.3905,0.41906244725800224,0.1907235389502369,44.287949,-121.544078,78023762,48628,4407,11.03426367,0.058676839,0.176151925,7.478925901,-1.704282801,433.6081671,0.366191834,-0.55366046,1.425258017,0.454090775,0.012079259,0.017092964,0.250755287,446.6888062,2942,968,313,162,878,44,14,190,113,47,125,38,11,2,20,6,3,1,7,53,162,181,1569,146,755,27,49,32.902787219578514,10.63902107409925,5.506458191706322,29.843643779741676,1.495581237253569,0.4758667573079538,6.458191706322229,3.840924541128484,1.5975526852481305,4.2488103331067295,1.291638341264446,0.37389530931339227,0.06798096532970768,0.6798096532970768,0.20394289598912305,0.10197144799456152,0.03399048266485384,0.2379333786539769,1.8014955812372537,5.506458191706322,6.152277362338545,53.33106730115568,4.962610469068661,25.662814411964654,0.9177430319510537,1.665533650577838,19.86116563,1.8408,1.1070456890890328e-5,0,0.1714106813861526,0.0134350288425444,0.06486257909167213,0.647,NA
WROL2019_081,WROL,81,DES-MAD,2020-02-04,Deschutes,Deschutes,Winter,seasonal,2,Winter,1,6,1313.8973,8.9498996730000009,1377.291992,496.796,9.558,9.558,18388.1277,0.00290472,0.67,0.01,0.01,31.62,1.37,0.56,0.88,0.05,0.79,10.7051,1.5699,0.2553,1e-4,1.2638,0.0036,5.782,19.4846,44.8489,11.4366,0.5709541704839493,0.2598524412903387,44.742799,-121.229678,78021674,45244,4358,10.38182653,0.064705953,0.197136894,7.970080957,-1.448785639,437.370131,0.384802488,-0.45200672,1.376692682,0.473862994,0.015528156,0.016598372,0.262757872,446.5803308,2841,1080,322,187,703,47,9,137,104,31,112,59,9,7,16,8,1,1,8,63,126,273,1494,90,689,37,69,38.01478352692714,11.334037310806053,6.582189369940162,24.744808166138686,1.6543470608940514,0.31678986272439286,4.822245688137979,3.6606828581485393,1.0911650827173531,3.942273847236889,2.0767335445265753,0.31678986272439286,0.24639211545230555,0.5631819781766984,0.2815909890883492,0.03519887363604365,0.03519887363604365,0.2815909890883492,2.2175290390707496,4.435058078141499,9.609292502639915,52.58711721224921,3.167898627243928,24.252023935234075,1.302358324533615,2.428722280887012,3645.309707,126.5904,6.8843550613366685e-6,7.6,0.6647415746784578,0.02275209538775964,5.198663995334598,0.407,NA
WROL2019_082,WROL,82,TRO-GAT,2020-02-04,Deschutes,Deschutes,Winter,seasonal,2,Winter,1,5,1002.33,10.46990013,2232.710693,339.0483,0.9873,0.9873,1668.3183,0.00883527,0.04,0,0,12.47,4.26,0.04,0.08,0.01,0.33,1.4494,1.0397,0.3113,0,1.3814,0.0024,1.8013,35.6561,17.5443,1.6471,0.42578802183904135,0.19378447985286995,44.801195,-121.06603,78021831,56910,5241,10.85861477,0.082197417,0.254024445,10.41004184,-0.324636968,479.4120181,0.417022168,-0.266071705,1.232601435,0.479037753,0.016877829,0.011466188,0.358087487,496.4724493,4063,2077,350,320,606,79,3,76,304,47,102,38,19,4,17,5,3,1,12,59,91,635,2146,240,672,116,104,51.119862170809746,8.614324390844203,7.875953728771844,14.91508737386168,1.944376076790549,0.07383706620723603,1.8705390105833128,7.482156042333251,1.1567807039133646,2.510460251046025,0.9352695052916564,0.4676347526458282,0.09844942160964804,0.41841004184100417,0.12306177701206006,0.07383706620723603,0.02461235540241201,0.2953482648289441,1.4521289687423087,2.239724341619493,15.628845680531628,52.81811469357618,5.906965296578883,16.539502830420872,2.8550332266797933,2.559684961850849,53.51359919,0.75048,4.498422153614212e-7,1.9,0.350506752337196,0.01532619342522039,0.0974969058604426,2.834,NA
WROL2019_083,WROL,83,DES-MOO,2020-02-08,Deschutes,Deschutes,Winter,monthly,2,Winter,1,6,1194.0077000000001,10.33990002,1323.099976,455.6211,5.2659,5.2659,25189.3503,0.0026644,0.57,0.03,0.03,29.2,2.58,0.46,0.66,0.04,0.66,8.1165,1.3862,0.2697,1e-4,1.3586,0.0037,7.9371,21.1675,39.7166,9.4013,0.5822919242569656,0.26501247540335665,45.6222,-120.9044,78020390,61820,5384,11.48216939,0.075468731,0.214506738,8.608250202,-1.220544621,448.2061618,0.386148701,-0.43108353,1.342140041,0.469267238,0.013553509,0.016025163,0.294957983,465.5069942,3709,1311,439,273,895,55,10,161,235,66,137,61,18,5,21,10,3,1,8,53,188,280,2052,134,846,65,91,35.346454569964955,11.836074413588568,7.360474521434349,24.130493394445942,1.4828794823402536,0.26961445133459155,4.340792666486924,6.335939606362902,1.779455378808304,3.693717983283904,1.6446481531410084,0.48530601240226473,0.13480722566729578,0.5661903478026422,0.26961445133459155,0.08088433540037746,0.026961445133459154,0.21569156106767323,1.4289565920733351,5.068751685090321,7.549204637368563,55.32488541385818,3.6128336478835266,22.809382582906444,1.7524939336748449,2.453491507144783,2922.23703,196.824,7.813778349019188e-6,7.4,0.8363389851523457,0.02243886056716107,3.2668008240113955,1.07,NA
WROL2019_084,WROL,84,DES-MOO,2020-10-02,Deschutes,Deschutes,Fall,seasonal,10,Fall,4,6,1194.0077000000001,10.33990002,1323.099976,455.6211,5.2659,5.2659,25189.3503,0.0026644,0.57,0.03,0.03,29.2,2.58,0.46,0.66,0.04,0.66,8.1165,1.3862,0.2697,1e-4,1.3586,0.0037,7.9371,21.1675,39.7166,9.4013,0.5822919242569656,0.26501247540335665,45.6222,-120.9044,78020390,42715,3694,11.56334597,0.052357063,0.181081532,7.401876466,-1.772478499,425.301986,0.359627464,-0.497136695,1.407100723,0.467614241,0.016735651,0.01683528,0.251201923,434.4778721,2558,1006,241,120,715,46,7,120,69,23,117,50,5,2,17,10,2,1,7,29,144,301,1319,77,639,20,29,39.32759968725567,9.421422986708366,4.691164972634871,27.95152462861611,1.7982799061767005,0.2736512900703675,4.691164972634871,2.697419859265051,0.8991399530883503,4.573885848319,1.9546520719311962,0.1954652071931196,0.07818608287724785,0.6645817044566067,0.3909304143862392,0.07818608287724785,0.039093041438623924,0.2736512900703675,1.1336982017200938,5.629397967161845,11.767005473025801,51.56372165754496,3.0101641907740424,24.980453479280687,0.7818608287724784,1.1336982017200938,2932.684839,115.5456,4.587081390503351e-6,15.1,0.6786450011267998,0.03826431090215532,6.8897806334197575,NA,NA
WROL2019_085,WROL,85,DES-MOO,2020-03-08,Deschutes,Deschutes,Winter,monthly,3,Spring,2,6,1194.0077000000001,10.33990002,1323.099976,455.6211,5.2659,5.2659,25189.3503,0.0026644,0.57,0.03,0.03,29.2,2.58,0.46,0.66,0.04,0.66,8.1165,1.3862,0.2697,1e-4,1.3586,0.0037,7.9371,21.1675,39.7166,9.4013,0.5822919242569656,0.26501247540335665,45.6222,-120.9044,78020390,40416,3749,10.78047479,0.067771794,0.208274946,8.115292234,-1.304643715,428.5893472,0.382645329,-0.443436515,1.353888239,0.472186951,0.01226162,0.016259783,0.166666667,442.4062677,2498,1005,262,157,592,44,10,112,126,16,91,36,12,3,16,5,2,1,8,41,75,211,1389,71,634,21,56,40.23218574859888,10.488390712570055,6.285028022417935,23.698959167333868,1.7614091273018415,0.4003202562049639,4.483586869495596,5.044035228182546,0.6405124099279423,3.642914331465172,1.4411529223378703,0.4803843074459567,0.12009607686148918,0.6405124099279423,0.20016012810248196,0.08006405124099279,0.040032025620496396,0.32025620496397117,1.6413130504403524,3.00240192153723,8.44675740592474,55.60448358686949,2.842273819055244,25.380304243394715,0.8406725380304243,2.241793434747798,2928.936346,139.3344,5.531480500312864e-6,8.26,0.8442043744301329,0.02381712738837312,3.443027353033229,0.573,NA
WROL2019_086,WROL,86,WIL-POR,2020-03-08,Willamette,Willamette,Winter,monthly,3,Spring,2,7,555.4519,9.564899445,264.5979919,1199.9716,125.1927,125.1927,28921.6503,1e-5,0.96,4.06,0.52,55.24,7.62,1.02,0.7,0.81,3.27,83.2088,2.0362,0.2641,0.0021,2.4216,0.0087,17.0089,28.6796,23.1176,4.7375,0.9583982640515076,0.43618584733537386,45.5175,-122.6692,78020394,68191,5745,11.86962576,0.075481267,0.228342593,8.766308244,-0.962485066,439.7840866,0.380404234,-0.336068303,1.30455826,0.482453054,0.016259061000000002,0.012135474,0.294651867,450.3373861,4185,1696,433,355,812,72,7,184,306,26,147,78,22,3,21,11,2,1,9,57,146,591,2164,382,755,51,39,40.52568697729988,10.346475507765831,8.482676224611708,19.4026284348865,1.7204301075268817,0.16726403823178018,4.396654719235364,7.311827956989248,0.6212664277180406,3.512544802867384,1.8637992831541221,0.5256869772998806,0.07168458781362007,0.5017921146953405,0.2628434886499403,0.04778972520908004,0.02389486260454002,0.21505376344086022,1.3620071684587813,3.4886499402628433,14.121863799283155,51.70848267622461,9.127837514934289,18.040621266427717,1.2186379928315414,0.9318996415770611,1362.142796,472.944,1.63525938213837e-5,8.93,1.7500446943922308,0.02494930138305889,0.8091343622314581,1.091,NA
WROL2019_097,WROL,97,CT-UNIO,2020-06-05,Connecticut,Connecticut,Summer,seasonal,6,Summer,3,5,339.6061,4.594899654,1278.272949,696.3907,0.8298,0.8298,978.5736,1e-5,3.76,42.6,30.1,3.63,0.04,7.61,0.59,0.17,1.7,55.5349,2.0687,0.2304,0.0051,2.5102,0.0572,0.2465,5.9333,46.4966,10.1986,1.2781643037288921,0.5817176436641084,41.7555,-72.887,73003731,69505,5645,12.31266608,0.081720917,0.230236689,9.030442136,-0.899009423,447.7860256,0.381379216,-0.356501048,1.299780779,0.477649665,0.014389148,0.013430053,0.25625,462.8814839,4139,1631,380,329,874,66,11,144,348,66,141,78,18,6,24,11,2,1,9,51,132,478,2275,215,846,61,81,39.405653539502296,9.180961584923894,7.9487798985262135,21.11621164532496,1.5945880647499397,0.2657646774583233,3.4791012321816863,8.407827977772408,1.5945880647499397,3.4066199565112343,1.8845131674317468,0.4348876540227108,0.1449625513409036,0.5798502053636144,0.2657646774583233,0.048320850446967864,0.024160425223483932,0.2174438270113554,1.2321816863976807,3.1891761294998795,11.54868325682532,54.96496738342594,5.194491423049046,20.439719739067407,1.47378593863252,1.9569944431021984,6367.168489,8.86416,9.05824559338204e-6,18.3,0.6806984576635546,0.04776650823182948,18.61674839394574,3.001,NA
WROL2019_098,WROL,98,CT-PHEL,2020-06-05,Connecticut,Connecticut,Summer,seasonal,6,Summer,3,1,246.0159,3.574899912,263.9150085,697,7.8183,7.8183,7.8183,0.02068264,0.25,19.16,48.35,2.59,0,13.54,0.14,0,1.59,88.2438,2.5041,0.2323,0,2.7438,0,0.2165,5.0791,54.2971,18.1766,1.1233392771808597,0.5112537374503281,41.7998,-72.9649,73004283,59612,5106,11.67489228,0.080149746,0.230968296,8.716507503,-1.119781719,444.6371368,0.387540071,-0.372344306,1.309270226,0.478453343,0.013783335,0.014381918,0.255439924,457.255435,3665,1306,347,296,873,53,10,159,334,53,122,47,21,4,20,8,3,1,8,55,154,352,2052,149,805,47,51,35.634379263301504,9.46793997271487,8.076398362892224,23.819918144611187,1.446111869031378,0.2728512960436562,4.338335607094133,9.113233287858117,1.446111869031378,3.3287858117326055,1.2824010914051842,0.572987721691678,0.10914051841746249,0.5457025920873124,0.21828103683492497,0.08185538881309685,0.027285129604365622,0.21828103683492497,1.5006821282401093,4.201909959072306,9.604365620736699,55.989085948158255,4.0654843110504775,21.964529331514324,1.2824010914051842,1.3915416098226467,2.765008583,2.103228488,2.690135308187202e-4,20.6,0.4081285620215693,0.05602223025706184,0.01581425171645136,4.302,NA
WROL2019_099,WROL,99,CT-BUNN,2020-06-05,Connecticut,Connecticut,Summer,seasonal,6,Summer,3,1,280.8124,2.129999876,928.9759521,697,10.5084,10.5084,10.5084,0.01115495,0.43,10.9,50.49,2.71,0.09,10.14,0.08,0.34,3.43,89.6735,2.3797,0.2267,0,3.2611,0,0.1763,5.491,52.5655,15.1543,1.0869435419250033,0.49468932449442515,41.7862,-72.965,NA,56978,5149,11.06583803,0.077618941,0.211070816,8.060800935,-1.076293481,435.1381567,0.37961379,-0.456455713,1.3578218,0.461524445,0.016011174,0.016644369,0.273214286,440.9074933,3421,1201,391,203,827,48,13,207,228,48,137,56,16,3,21,9,4,1,8,64,182,353,1716,168,816,44,78,35.10669394913768,11.429406606255482,5.933937445191464,24.174218064893303,1.4030985092078339,0.38000584624378836,6.0508623209587835,6.664717918737212,1.4030985092078339,4.004676995030692,1.636948260742473,0.467699503069278,0.08769365682548962,0.6138555977784274,0.2630809704764689,0.1169248757673195,0.029231218941829874,0.233849751534639,1.870798012277112,5.320081847413037,10.318620286465945,50.160771704180064,4.910844782227419,23.852674656533175,1.2861736334405145,2.28003507746273,2.477357428,0.0909072,8.650907845152449e-6,17.6,NA,0.04550419077551929,NA,2.093,NA
WROL2019_100,WROL,100,CT-THOM,2020-06-06,Connecticut,Connecticut,Summer,monthly,6,Summer,3,6,384.49,5.884899616,1028.126953,642.109,1.2924,1.2924,25008.6483,5.7272e-4,1.92,30.06,30.47,16.05,0.71,5.24,0.38,0.41,2.28,47.1959,1.7842,0.2671,0.0052,1.5701,0.0323,0.1736,6.0304,44.9341,9.5096,1.4125186384035466,0.6428649365082187,41.9872,-72.6058,73003672,72720,6060,12,0.075689706,0.215279334,8.732254335,-1.130635838,449.9084751,0.38030377,-0.413759182,1.332456709,0.468875409,0.01412867,0.014625387,0.286949686,466.5620782,4325,1625,436,302,1043,63,12,169,283,84,165,67,18,4,27,14,3,1,9,41,217,452,2341,219,928,55,72,37.57225433526011,10.08092485549133,6.982658959537573,24.115606936416185,1.4566473988439306,0.2774566473988439,3.907514450867052,6.5433526011560685,1.9421965317919077,3.815028901734104,1.5491329479768785,0.41618497109826585,0.09248554913294797,0.6242774566473989,0.3236994219653179,0.06936416184971098,0.023121387283236993,0.20809248554913293,0.9479768786127168,5.017341040462428,10.450867052023122,54.127167630057805,5.063583815028902,21.45664739884393,1.2716763005780347,1.6647398843930634,28300.71713,245.5344,9.81797964666487e-6,22.5,1.421987305282323,0.0639081275592823,52.99642484044876,2.72,NA
WROL2019_1001,WROL,1001,EAS-ROC,2019-10-19,Gunnison,Gunnison,Fall,seasonal,10,Fall,4,1,3357.6118,10.43489933,215.8649902,315.9447,4.6413,4.6413,4.6413,0.1523744,0,0.41,2.02,54.74,0,3.28,0.68,0,0.02,1.3785,0.0959,0.3097,0,0.9877,0,0.2121,16.2159,38.9884,8.4942,0.5789378557487526,0.263485973040872,38.981617,-107.005668,77015865,59445,5140,11.5651751,0.071927156,0.2286489,9.001638002,-1.0999181,447.927525,0.39290304,-0.333372869,1.298260528,0.48719631,0.015680116,0.013891079,0.278622087,462.2276427,3663,1559,358,309,720,66,5,120,241,34,125,59,20,3,20,12,2,1,9,57,134,418,2038,163,719,52,82,42.56074256074256,9.773409773409773,8.435708435708436,19.656019656019655,1.8018018018018018,0.1365001365001365,3.276003276003276,6.5793065793065795,0.9282009282009281,3.412503412503413,1.6107016107016106,0.546000546000546,0.08190008190008191,0.546000546000546,0.32760032760032765,0.054600054600054605,0.027300027300027303,0.2457002457002457,1.556101556101556,3.6582036582036586,11.411411411411411,55.63745563745564,4.44990444990445,19.62871962871963,1.4196014196014195,2.2386022386022386,1.234425865,0.048046144,1.0351872104798223e-5,1,0.3915787670704905,0.01439930738184878,0.00189136888124475,0.974,NA
WROL2019_1002,WROL,1002,EAS-RUS,2019-10-19,Gunnison,Gunnison,Fall,seasonal,10,Fall,4,1,3482.692,8.125,361.6819763,314.9564,1.4229,1.4229,15.0255,0.10428272,0.02,0.01,1.5,18.78,0,7.17,3.83,0,0.09,1.4068,0.2708,0.3295,0,1.1393,0,0.1261,15.9411,43.6772,13.844,0.699899150472282,0.31853783072133524,38.9905473,-107.0065371,77015865,42239,4018,10.512444,0.059484098,0.197554967,7.895500186,-1.591669766,432.019248,0.381200004,-0.427527964,1.366228932,0.484108393,0.01705187,0.018061026,0.285869565,441.5636594,2689,1013,289,185,671,50,5,94,115,29,126,58,13,2,17,11,2,1,8,43,161,289,1355,82,707,28,24,37.67199702491632,10.74748977314987,6.87988099665303,24.953514317590184,1.859427296392711,0.1859427296392711,3.495723317218297,4.276682781703236,1.0784678319077723,4.685756786909632,2.1569356638155446,0.4834510970621049,0.07437709185570844,0.6322052807735217,0.4090740052063964,0.07437709185570844,0.03718854592785422,0.29750836742283376,1.5991074748977314,5.987355894384529,10.74748977314987,50.39047973224247,3.0494607660840463,26.29230197099293,1.0412792859799183,0.8925251022685012,1.850713026,0.073169985,4.869720475192174e-6,4.7,0.3915787670704905,0.01860898565415161,0.00366464074908435,0.578,NA
